4.437589077016201031e+02 -3.275962576595895825e+03 -7.939623573713645044e+01 -6.504348890705827557e+01 4.227289129381442194e+02 2.392634102285481276e+03 -7.735442375412008005e+02 5.895794379644395633e+01 -2.097566240657127157e+00 2.119914331795860392e+02 2.135293443637475832e+02 3.077507832533698092e+03 7.847887027769620261e+01 2.525948814318407472e+02 1.265161112742313776e+01 6.447669181257607818e+01 -1.124575703928434791e+02 1.931110092320101330e+02 -8.946016101121830388e+01 3.994142573366194711e+02 -1.958987791532070730e+02 -1.281387778928249759e+02 3.444125266929748250e+03 0.000000000000000000e+00 2.844576060991822669e+04 2.813583527111393892e+02 3.746783959510087243e+02 -7.193968779786190453e+02 -5.913266087211709321e-01 -1.271890940167634426e+03 3.855282955721671101e+01 2.405757472078384396e+01
2.289737788775133231e+04 -8.371683669369961717e+04 -2.487896240494900212e+03 -4.600298138604790438e+03 1.672050885392733107e+04 5.347865228955286875e+04 -2.035007245388704177e+04 -1.109611086531593719e+04 1.744554318157477013e+01 5.178105386546396403e+03 3.077507832533698092e+03 7.986543207474997325e+04 3.476534287441617380e+03 7.527307650237406961e+03 -1.195333453769264906e+02 -5.205721078561583681e+02 -1.522511767222728395e+03 1.240558982496923136e+03 -3.908474788267786607e+03 9.700038810059046227e+03 -1.285391099366526305e+03 -1.901578530592855714e+03 6.395343402960177627e+04 0.000000000000000000e+00 9.360102537189202849e+05 5.893687114966759509e+03 8.792479949471289729e+03 -9.407929132636092618e+03 -2.949306131255345242e+00 -1.912707168240898682e+04 1.304570523573912396e+03 -1.506342606935770164e+03
8.712943679629754570e+02 -3.585041639229583780e+03 -1.060069840505164507e+02 -1.627293408890248259e+02 9.984384017981419674e+02 1.974665824391643810e+03 -9.709159770655491002e+02 -3.785956215942534300e+02 -6.234933225901809761e-01 3.333091671733434964e+02 7.847887027769620261e+01 3.476534287441617380e+03 2.385825888676510544e+02 3.203736053745872141e+02 5.095488562682820799e+00 1.854503108112447762e+01 -6.655258526127250107e+00 -4.428147726896182235e+01 -1.772247430923639513e+02 3.919891246778306595e+02 4.337571904742595308e+01 1.009923871341950843e+02 2.413252541257308167e+03 0.000000000000000000e+00 4.407628327995543805e+04 2.391314066037928683e+02 4.707825160891372320e+02 -3.412137065705105670e+02 -1.040674726807327005e-01 -7.548119655913619681e+02 6.629633041163518214e+01 -1.632646959297332785e+02
2.854929369230781504e+03 -7.899495868625271214e+03 -2.654352135081416577e+02 -6.119490121789466457e+02 1.532781932804704411e+03 5.012036955610071345e+03 -1.872995965717066611e+03 -1.851153680076160981e+03 -3.716607360054978160e-01 3.020769768707324374e+02 2.525948814318407472e+02 7.527307650237406961e+03 3.203736053745872141e+02 8.481592289121030035e+02 3.456302289631334013e+00 1.041860649359485613e+01 -1.436356102503408465e+02 -8.349235714695906196e+00 -4.515664752499811812e+02 9.191470401176663927e+02 4.149686254301869326e+00 -4.108971459919112021e+02 5.462031072421913450e+03 0.000000000000000000e+00 9.798609286051271192e+04 5.344432158995315376e+02 7.262523539999128843e+02 -2.813119407103641265e+02 8.410437927304129646e-01 -8.083204488449496239e+02 1.307249614989106021e+02 -1.196307955486854411e+02
8.217916188340032235e+00 1.253535668089104860e+02 -1.121367320007223833e+00 -1.272609341841458575e+00 -2.618937789180722220e+01 -7.598595606137901370e+01 -8.799401403436625912e+00 -7.947514188794407630e+00 -6.034364333465927821e+00 3.255781948001609472e+00 1.265161112742313776e+01 -1.195333453769264906e+02 5.095488562682820799e+00 3.456302289631334013e+00 4.475201304369119271e+01 1.801064025135511883e+02 1.891978811658291404e+00 -4.180070118980401261e+00 -2.445626060058302631e+00 -1.414334613418898279e+01 4.211995894567187371e+00 5.490813916814124340e+00 1.318525880118861835e+02 0.000000000000000000e+00 -1.725206956733820789e+03 6.649247047730780791e-01 4.393291054799018269e+00 3.829323152808368214e+00 3.914496299585786682e-02 7.796734160980390627e+00 1.003652130353797300e+00 3.861712066691315393e+00
2.163238056301531032e+01 5.452158914439323780e+02 -3.375438058331426738e+00 -2.736762404066747312e+00 -1.137018543147690224e+02 -3.296726556102560153e+02 -2.578205571004741614e+01 -2.587628346210789942e+01 -2.764725874689242957e+01 1.181223166953465942e+01 6.447669181257607818e+01 -5.205721078561583681e+02 1.854503108112447762e+01 1.041860649359485613e+01 1.801064025135511883e+02 8.362009149197101578e+02 8.515792574517197622e+00 -2.198597923112265562e+01 -7.865083474979165601e+00 -6.167021002519422979e+01 2.214358134990568061e+01 2.404399564157582958e+01 6.530078280001013127e+02 0.000000000000000000e+00 -7.634488518776520323e+03 -3.779194285000863074e-01 1.206216995578984630e+01 1.229803976284791744e+01 1.808787102283437587e-01 2.680496610187791262e+01 3.396621011792179790e+00 1.644932239279448183e+01
-3.991008939457556153e+02 1.626881610847150114e+03 4.574125956194018983e+01 8.041830060572544880e+01 -1.145153796076555182e+02 -1.289603054448682997e+03 3.595263850190247581e+02 1.366594719831456075e+02 -2.899945411746644996e-01 -4.514856007223439605e+01 -1.124575703928434791e+02 -1.522511767222728395e+03 -6.655258526127250107e+00 -1.436356102503408465e+02 1.891978811658291404e+00 8.515792574517197622e+00 8.219538163809303910e+01 -1.153486011363094974e+02 5.666215355264281328e+01 -2.085202125887072668e+02 1.171601602219210321e+02 1.636579300793298444e+02 -1.677788150467225250e+03 0.000000000000000000e+00 -1.348308494487052303e+04 -1.462201291805385779e+02 -1.459745998296797893e+02 3.323176460753821289e+02 2.328638472946070737e-01 5.929083996904215610e+02 -1.730146751678115535e+01 -4.943725273764392369e+01
-4.681404696158754746e+02 -1.380168282603566468e+03 -1.447424510265223008e+00 1.332305444827514407e+02 -1.018404451340339421e+02 1.433293815131802376e+03 -3.188208766487217076e+02 8.162418058739250455e+02 7.528561069916903659e-01 1.617326202457257693e+02 1.931110092320101330e+02 1.240558982496923136e+03 -4.428147726896182235e+01 -8.349235714695906196e+00 -4.180070118980401261e+00 -2.198597923112265562e+01 -1.153486011363094974e+02 4.314415687857864441e+02 5.905682187914863590e+01 1.955260235134404070e+02 -4.346529295395450845e+02 -7.439304425835747736e+01 2.594664992390287807e+03 0.000000000000000000e+00 -5.121072324192908127e+03 2.021774919155639338e+02 2.224712251668258602e+02 -1.041449522327039176e+03 -1.390687525031198968e+00 -1.921708861029473610e+03 -1.788799619588722800e+00 1.262590079379449861e+02
-1.933607879179996644e+03 4.084666158983753576e+03 1.552543373103945896e+02 4.341189631212462814e+02 -8.677137000259524484e+02 -2.488995894705157752e+03 9.689588674533014228e+02 1.392488558275623518e+03 2.808448630065992213e-01 -1.197618910563941910e+02 -8.946016101121830388e+01 -3.908474788267786607e+03 -1.772247430923639513e+02 -4.515664752499811812e+02 -2.445626060058302631e+00 -7.865083474979165601e+00 5.666215355264281328e+01 5.905682187914863590e+01 2.835671653047227210e+02 -4.686598713871693462e+02 -5.726460678921110059e+01 2.275829024659196023e+02 -2.340088933607942636e+03 0.000000000000000000e+00 -5.392835598578656209e+04 -2.401660040035443160e+02 -3.116759262528522072e+02 -9.702773221199489484e+00 -6.335350257854918121e-01 1.923892740423913494e+02 -7.518076992783790047e+01 9.012721321218832315e+01
2.786822969527511304e+03 -1.019019331440150017e+04 -3.022332055945835805e+02 -5.615347116194701584e+02 1.925367862911731208e+03 6.634535682675735188e+03 -2.448136802646224169e+03 -1.346101816549466093e+03 2.067845837196379488e+00 5.904611282991446615e+02 3.994142573366194711e+02 9.700038810059046227e+03 3.919891246778306595e+02 9.191470401176663927e+02 -1.414334613418898279e+01 -6.167021002519422979e+01 -2.085202125887072668e+02 1.955260235134404070e+02 -4.686598713871693462e+02 1.190302593073113712e+03 -2.014485254043952125e+02 -3.060537878588868352e+02 7.975497823262277961e+03 0.000000000000000000e+00 1.121640633457490767e+05 7.297574562424534861e+02 1.047855340278856829e+03 -1.180775795183066293e+03 -3.723238405524937344e-01 -2.375756599044066206e+03 1.548222444352172715e+02 -1.424744538040279451e+02
4.567666287221829293e+02 1.427788657895798451e+03 2.810882158873421854e+00 -1.310014797000137889e+02 9.631969311525845967e+01 -1.468630914642307516e+03 3.299289706917196554e+02 -8.123185859528159654e+02 -7.582228625626179497e-01 -1.636286009924328653e+02 -1.958987791532070730e+02 -1.285391099366526305e+03 4.337571904742595308e+01 4.149686254301869326e+00 4.211995894567187371e+00 2.214358134990568061e+01 1.171601602219210321e+02 -4.346529295395450845e+02 -5.726460678921110059e+01 -2.014485254043952125e+02 4.379138454305850132e+02 7.819659727389114323e+01 -2.640595924443709919e+03 0.000000000000000000e+00 4.694332748687264029e+03 -2.063572716169992418e+02 -2.272007296899706432e+02 1.050144119085609418e+03 1.396066133914618090e+00 1.938578667853278375e+03 1.186016667294946814e+00 -1.270786127089363760e+02
-2.070474029294650336e+03 2.124575513599255373e+03 1.330467157731135330e+02 5.010144248679248449e+02 2.391826667634243790e+02 -1.959812854979387794e+03 2.624713400940114525e+02 1.871297913442418576e+03 -7.684163449945938806e-01 5.061953930460814490e+02 -1.281387778928249759e+02 -1.901578530592855714e+03 1.009923871341950843e+02 -4.108971459919112021e+02 5.490813916814124340e+00 2.404399564157582958e+01 1.636579300793298444e+02 -7.439304425835747736e+01 2.275829024659196023e+02 -3.060537878588868352e+02 7.819659727389114323e+01 9.946961495257332899e+02 -1.373625582663229125e+03 0.000000000000000000e+00 -3.183882253236217730e+04 -1.649659863592038391e+02 1.463083524071714123e+02 -6.183062766983987331e+02 -1.729938255356025190e+00 -1.027281419927412799e+03 -3.072363094757591995e+01 -2.307084296708969759e+02
1.195283373210705940e+04 -6.740642777000984643e+04 -1.753668032776032760e+03 -2.036528277423175041e+03 1.164702950269559369e+04 4.568565218171323068e+04 -1.652933284950044253e+04 -1.900907124986387998e+03 -2.119920429735675782e+01 4.847215534079467034e+03 3.444125266929748250e+03 6.395343402960177627e+04 2.413252541257308167e+03 5.462031072421913450e+03 1.318525880118861835e+02 6.530078280001013127e+02 -1.677788150467225250e+03 2.594664992390287807e+03 -2.340088933607942636e+03 7.975497823262277961e+03 -2.640595924443709919e+03 -1.373625582663229125e+03 6.252632031835145608e+04 0.000000000000000000e+00 6.570390992730897851e+05 5.375650986375801949e+03 7.901961694580838412e+03 -1.218541872013169632e+04 -9.054177131811421475e+00 -2.265891905937755291e+04 9.273462757633315050e+02 -5.374674246710876560e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.957802911379615551e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.308562491104782093e+05 -9.807333738076111767e+05 -3.191698241735811098e+04 -6.970377420376834925e+04 2.081445626572646725e+05 6.033225853257462149e+05 -2.339084326292697515e+05 -2.047807166907758219e+05 2.527572940162831969e+02 4.769604998371266265e+04 2.844576060991822669e+04 9.360102537189202849e+05 4.407628327995543805e+04 9.798609286051271192e+04 -1.725206956733820789e+03 -7.634488518776520323e+03 -1.348308494487052303e+04 -5.121072324192908127e+03 -5.392835598578656209e+04 1.121640633457490767e+05 4.694332748687264029e+03 -3.183882253236217730e+04 6.570390992730897851e+05 0.000000000000000000e+00 1.231620096536841802e+07 6.298040311715618009e+04 9.342694434203604760e+04 -4.643977270944011252e+04 6.978227994930651334e+01 -1.103615007046936225e+05 1.644311046124690620e+04 -2.249442144277052284e+04
1.275483194869863155e+03 -6.184435155561137435e+03 -1.694380358042032526e+02 -2.320101476356307728e+02 1.128929609770522347e+03 4.110427890897753969e+03 -1.538513818327321815e+03 -3.663712874357804594e+02 2.265229263144149727e-02 4.180244166244153803e+02 2.813583527111393892e+02 5.893687114966759509e+03 2.391314066037928683e+02 5.344432158995315376e+02 6.649247047730780791e-01 -3.779194285000863074e-01 -1.462201291805385779e+02 2.021774919155639338e+02 -2.401660040035443160e+02 7.297574562424534861e+02 -2.063572716169992418e+02 -1.649659863592038391e+02 5.375650986375801949e+03 0.000000000000000000e+00 6.298040311715618009e+04 5.045891824735048203e+02 7.298081763779697440e+02 -9.825668100713472768e+02 -6.208985276332652514e-01 -1.902347590836653126e+03 8.962187545214408146e+01 -6.093620585403432699e+01
1.248269434751025983e+03 -9.152844992813936187e+03 -2.242701978187236591e+02 -1.745870518734611778e+02 2.038067027951267846e+03 5.712402463364357573e+03 -2.418744990829526614e+03 1.014302084785001483e+02 -3.832503634686023064e-01 8.831048638833934774e+02 3.746783959510087243e+02 8.792479949471289729e+03 4.707825160891372320e+02 7.262523539999128843e+02 4.393291054799018269e+00 1.206216995578984630e+01 -1.459745998296797893e+02 2.224712251668258602e+02 -3.116759262528522072e+02 1.047855340278856829e+03 -2.272007296899706432e+02 1.463083524071714123e+02 7.901961694580838412e+03 0.000000000000000000e+00 9.342694434203604760e+04 7.298081763779697440e+02 1.286358975937969035e+03 -1.678983248530342962e+03 -1.440147329225768935e+00 -3.209546685668177361e+03 1.378786952734874944e+02 -2.306587089200461094e+02
1.169688868616054151e+03 9.839456380894676840e+03 1.293323590409239046e+02 -4.468369893308769178e+02 -1.683433116432736142e+03 -7.097482176517016342e+03 2.724850865247548882e+03 -3.200793818040117912e+03 -5.707397123481288137e-01 -1.491873949545350570e+03 -7.193968779786190453e+02 -9.407929132636092618e+03 -3.412137065705105670e+02 -2.813119407103641265e+02 3.829323152808368214e+00 1.229803976284791744e+01 3.323176460753821289e+02 -1.041449522327039176e+03 -9.702773221199489484e+00 -1.180775795183066293e+03 1.050144119085609418e+03 -6.183062766983987331e+02 -1.218541872013169632e+04 0.000000000000000000e+00 -4.643977270944011252e+04 -9.825668100713472768e+02 -1.678983248530342962e+03 4.633222202831660979e+03 6.358891859107328237e+00 8.146612986537298639e+03 -9.947866183191912626e+01 6.682660329485085526e+01
5.635598767279850208e+00 2.950577496870722349e+00 -1.890715404284663836e-01 -1.486473931383442748e+00 -5.558787870120825980e-01 -2.771970311205222526e+00 1.363906799291485061e+00 -7.210432275535216817e+00 -6.219074415889812822e-03 -1.872525470146089388e+00 -5.913266087211709321e-01 -2.949306131255345242e+00 -1.040674726807327005e-01 8.410437927304129646e-01 3.914496299585786682e-02 1.808787102283437587e-01 2.328638472946070737e-01 -1.390687525031198968e+00 -6.335350257854918121e-01 -3.723238405524937344e-01 1.396066133914618090e+00 -1.729938255356025190e+00 -9.054177131811421475e+00 0.000000000000000000e+00 6.978227994930651334e+01 -6.208985276332652514e-01 -1.440147329225768935e+00 6.358891859107328237e+00 1.686281531302612269e+00 1.069281361022271604e+01 3.251636384365574894e-02 4.144540923480065364e-02
6.643945567499062008e+02 1.994103698544170038e+04 3.265836070339825028e+02 -4.620639644048620198e+02 -3.657419820103599704e+03 -1.400681916627354985e+04 5.502056249916846355e+03 -4.615206751648999671e+03 -1.163111195539083154e+00 -2.787081330838477697e+03 -1.271890940167634426e+03 -1.912707168240898682e+04 -7.548119655913619681e+02 -8.083204488449496239e+02 7.796734160980390627e+00 2.680496610187791262e+01 5.929083996904215610e+02 -1.921708861029473610e+03 1.923892740423913494e+02 -2.375756599044066206e+03 1.938578667853278375e+03 -1.027281419927412799e+03 -2.265891905937755291e+04 0.000000000000000000e+00 -1.103615007046936225e+05 -1.902347590836653126e+03 -3.209546685668177361e+03 8.146612986537298639e+03 1.069281361022271604e+01 1.581059539343259166e+04 -2.292802036780735762e+02 2.016003444160085110e+02
4.561103357049189526e+02 -1.359085064905941181e+03 -4.498447849196052317e+01 -9.517124829607364234e+01 3.059319013805172744e+02 8.234954664457739000e+02 -3.402402321128995482e+02 -2.654507399522438504e+02 -1.156055346650682464e-01 7.924721119586486395e+01 3.855282955721671101e+01 1.304570523573912396e+03 6.629633041163518214e+01 1.307249614989106021e+02 1.003652130353797300e+00 3.396621011792179790e+00 -1.730146751678115535e+01 -1.788799619588722800e+00 -7.518076992783790047e+01 1.548222444352172715e+02 1.186016667294946814e+00 -3.072363094757591995e+01 9.273462757633315050e+02 0.000000000000000000e+00 1.644311046124690620e+04 8.962187545214408146e+01 1.378786952734874944e+02 -9.947866183191912626e+01 3.251636384365574894e-02 -2.292802036780735762e+02 2.538577364988145391e+01 -3.559578713795751526e+01
-3.883787205083635286e+02 1.509648451503178421e+03 4.451279206441783032e+01 7.208386990274988193e+01 -6.606485014811861447e+02 -5.564999658134194078e+02 4.549174406699109454e+02 1.913555018043566349e+02 -5.480697452579025297e-01 -2.338181275414911227e+02 2.405757472078384396e+01 -1.506342606935770164e+03 -1.632646959297332785e+02 -1.196307955486854411e+02 3.861712066691315393e+00 1.644932239279448183e+01 -4.943725273764392369e+01 1.262590079379449861e+02 9.012721321218832315e+01 -1.424744538040279451e+02 -1.270786127089363760e+02 -2.307084296708969759e+02 -5.374674246710876560e+02 0.000000000000000000e+00 -2.249442144277052284e+04 -6.093620585403432699e+01 -2.306587089200461094e+02 6.682660329485085526e+01 4.144540923480065364e-02 2.016003444160085110e+02 -3.559578713795751526e+01 1.688745603853132309e+02
