0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.269938456570194103e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.314283796743265498e+01 -1.183606828521588739e+02 3.447795975283611369e+02 -1.406983555458721469e+02 -1.082808168084457208e+02 4.704429220172887227e+01 -1.245190624861256339e+02 -8.807678314844136480e+01 -1.330474152230057996e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.928297842549652330e+01 3.170784680245467513e+01 1.966335129829156187e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.797828041510580022e+01 0.000000000000000000e+00 3.383519500882064790e+01
-3.773144823177716489e+02 -5.711588043983629177e+02 2.212931060333673088e+02 -5.887641763061288884e+02 -8.662709058435603993e+01 -1.278772565357293018e+02 -1.251827302081341884e+02 -4.660565038079449209e+02 -9.950573476768430510e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.170784680245467513e+01 3.446634745144163503e+02 1.399588780458340580e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.315130811276548002e+02 0.000000000000000000e+00 9.009431249424235233e+00
-2.008482873979556643e+03 -4.416115204087473103e+03 2.204508870500197190e+03 -3.777273881780502052e+03 -6.027977296453605049e+02 -7.896854679864567288e+02 -7.734464776084272444e+02 -2.449314928144030091e+03 -6.668644647926852485e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.966335129829156187e+02 1.399588780458340580e+03 9.357235481239184082e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.864629762425972331e+03 0.000000000000000000e+00 2.087286565108956609e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.325468476621670888e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.694227756502144411e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.603335156115455220e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.023826553994652055e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.077841606690532672e+03 -2.188228065405843608e+03 1.095618913578084857e+03 -2.005720201399502457e+03 -2.888315206945484874e+02 -3.817347805004814063e+02 -3.777601899503177947e+02 -1.311687163486579266e+03 -3.437701444012808679e+03 0.000000000000000000e+00 0.000000000000000000e+00 7.797828041510580022e+01 7.315130811276548002e+02 4.864629762425972331e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.632435956271484429e+03 0.000000000000000000e+00 1.045410750455637299e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.407590263975873057e+00 0.000000000000000000e+00
-4.304502737033035231e+01 -1.160543460935822253e+02 2.427214427642340127e+02 -1.137717966113633565e+02 -5.861532871457054483e+01 3.259903631501571653e+01 -6.649813895696186705e+01 -5.696593747085552195e+01 -1.282827646619307984e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.383519500882065500e+01 9.009431249424237009e+00 2.087286565108956609e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.045410750455637441e+02 0.000000000000000000e+00 3.590997129882080685e+01
