-3.812358025266191817e+03 6.482589320999079973e+03 2.025907529663077469e+02 1.651613682466480441e+03 -1.720584374829194076e+03 -3.539172477067229465e+03 1.487631899972823021e+03 2.386824187480505316e+03 -9.075136002319072759e+01 1.061574544602483172e+01 -5.326883167811995008e+03 -2.585935342829872070e+02 -5.471728164349252665e+02 -1.063744579843240956e+01 -3.783421880393291303e+01 2.079342646263107852e+01 -3.894991762377366058e+02 1.267506888292224176e+03 -1.663332512797956497e+03 8.129213610862024098e+01 -1.896628213487722405e+03 0.000000000000000000e+00 -8.681093638521642424e+04 -3.939329940429995531e+02 -4.434171552509386061e+02 -6.669824127294476739e+02 -1.735184648287205311e+00 -6.797797334774386400e+02 -7.462446029956100801e+01 2.268137225967241761e+02
4.115540495681068933e+03 -1.665392605838224699e+04 -3.282403593204176673e+02 -1.626015868614518240e+03 3.364026399831880099e+03 1.063100572085331805e+04 -3.658156341711951427e+03 -1.073730196319529796e+03 7.563020393239469286e+02 4.823755577565700037e+02 1.335706373487135170e+04 4.895667777823801998e+02 9.226871583072423846e+02 -2.600688044678297928e+01 -1.143452525606951156e+02 -3.076641715924093887e+02 -1.927669064236038139e+02 -1.663332512797956497e+03 4.472686150326750976e+03 1.186756864128902862e+02 1.145713859578643132e+04 0.000000000000000000e+00 1.647636821695020772e+05 1.610432665593150659e+03 1.591895073522259963e+03 -1.829807013862106714e+03 -9.334419058615844866e-01 -3.707080954195008871e+03 1.426547243143422747e+02 -2.935015082177920362e+02
-1.022227412023420811e+03 -9.653013999323217149e+02 1.542998798826992690e+01 5.088015786075497431e+02 8.686596862285431371e+02 -2.776266371939478717e+01 -4.596297467126448169e+02 1.064786244303972353e+03 4.415763597416915331e+02 -2.042296017392753882e+01 9.808243632498853231e+02 1.660057010321533255e+02 -6.332924353992012101e+01 2.484611257782523008e+00 1.059403138729540572e+01 8.390934111644506288e+01 2.496911104946238140e+02 8.129213610862024098e+01 1.186756864128902862e+02 7.342320406777666904e+02 7.086661121641633372e+02 0.000000000000000000e+00 4.381294993235947913e+03 3.283647829557792761e+02 4.485291150072707751e+02 -7.562637495731246418e+02 -1.500593661405543067e+00 -1.293245795945170130e+03 -1.316304433044608224e+01 -2.405186107485207572e+02
2.048406484663455558e+03 -4.146735035703895119e+04 -5.629714917078869121e+02 -2.366610623549940158e+02 6.766043945972465735e+03 2.883091407966906991e+04 -9.158575465881927812e+03 4.831563448520207203e+03 2.689456351570917377e+03 2.104494264759023736e+03 3.275521335882699350e+04 1.009706427535831722e+03 1.646003617957992674e+03 1.516029828149543448e+02 7.092221704501979502e+02 -1.153753662064559421e+03 -2.325172748459562172e+03 -1.896628213487722405e+03 1.145713859578643132e+04 7.086661121641633372e+02 4.055356784882917418e+04 0.000000000000000000e+00 3.206133270379900350e+05 5.008688951325977541e+03 4.772707272016223214e+03 -9.984569098604582905e+03 -1.014636254822815253e+01 -1.761278808600235061e+04 2.983829369690194540e+02 -2.649024063538470841e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.957802911379615551e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.268084252147266234e+05 -6.346038852117334027e+05 -1.527920816139965609e+04 -9.347170203243420110e+04 1.542272413590556243e+05 3.684736578093987191e+05 -1.422374400949816918e+05 -1.103873032773728046e+05 2.176948492569789596e+04 9.014619797151583043e+03 5.157193790441145538e+05 2.374883524194604615e+04 4.401957045412765001e+04 -1.221519991592770339e+03 -5.383491163142066398e+03 -5.246219270337155649e+03 2.027584830226624399e+04 -8.681093638521642424e+04 1.647636821695020772e+05 4.381294993235947913e+03 3.206133270379900350e+05 0.000000000000000000e+00 7.588012166108912788e+06 5.210200740286700602e+04 5.820544602465113712e+04 -7.716426910090987121e+02 6.769689722088695305e+01 -2.428156837651368551e+04 5.967933195410018925e+03 -1.887741243396125356e+04
4.128795692954807350e+02 -6.101683930837923981e+03 -9.169998898099107976e+01 -7.558008768598530480e+01 1.431777837180612323e+03 3.763358246346841952e+03 -1.493604424060904876e+03 6.142427281082241279e+02 4.912198817926012566e+02 2.090965523984561401e+02 4.965113748945855150e+03 2.347683230368059810e+02 2.601453923348636863e+02 3.659217284416117710e+00 1.038131603484180943e+01 -9.715086418655883449e+01 -1.152489747618515565e+02 -3.939329940429995531e+02 1.610432665593150659e+03 3.283647829557792761e+02 5.008688951325977541e+03 0.000000000000000000e+00 5.210200740286700602e+04 7.945795814229950338e+02 8.347177261178989056e+02 -1.315565527959459359e+03 -1.449994559681405226e+00 -2.439200786715685354e+03 4.250978056145297757e+01 -1.615928564460500922e+02
2.925413441644054160e+02 -6.222231689586566063e+03 -9.630859861830293767e+01 -4.730949090819565939e+00 1.717429960917103244e+03 3.537113686337268518e+03 -1.614258137076856201e+03 6.853823283311443220e+02 5.473560313081942468e+02 1.708939006680096497e+02 5.135851393679867215e+03 3.034929981423196068e+02 2.941080437012336688e+02 7.512756099841289448e+00 2.365694385083908458e+01 -5.092945762945171140e+01 4.946717769196505543e+01 -4.434171552509386061e+02 1.591895073522259963e+03 4.485291150072707751e+02 4.772707272016223214e+03 0.000000000000000000e+00 5.820544602465113712e+04 8.347177261178989056e+02 9.888505201873567785e+02 -1.161340499924622691e+03 -1.237478361973338270e+00 -2.151170724596382115e+03 4.136882243320458485e+01 -2.392176588560478478e+02
3.182015681048015267e+03 6.400835446108369069e+03 -3.267174468967465373e+01 -1.577661127309670974e+03 -8.510566338295412834e+02 -5.042994628325525809e+03 1.586732943008529674e+03 -4.217640825546801352e+03 -1.016517669211983161e+03 -5.775517126615612824e+02 -5.047745779974146899e+03 -1.169182999925487394e+02 2.094664750656132810e+02 3.150541483202754733e+00 1.210264093111613981e+01 3.077507153013533525e+02 1.087469225431143741e+03 -6.669824127294476739e+02 -1.829807013862106714e+03 -7.562637495731246418e+02 -9.984569098604582905e+03 0.000000000000000000e+00 -7.716426910090987121e+02 -1.315565527959459359e+03 -1.161340499924622691e+03 4.731064353861871496e+03 6.931927296542223615e+00 7.919815469776445752e+03 -1.127085322415853952e+01 -6.800906186535391029e+00
6.849237208639418206e+00 3.126195097910644982e+00 -1.932005461166323712e-01 -3.222517545121053928e+00 -3.347988948856667202e-01 -3.096246422190441105e+00 1.065062901422123343e+00 -7.268824316869362256e+00 -1.448759341655128319e+00 -6.268183914633579379e-01 -2.507541709565214383e+00 -3.701453136139710304e-02 7.957418960165504318e-01 4.078563527148048456e-02 1.858396948849986852e-01 3.039126224002426935e-01 1.425710002960778544e+00 -1.735184648287205311e+00 -9.334419058615844866e-01 -1.500593661405543067e+00 -1.014636254822815253e+01 0.000000000000000000e+00 6.769689722088695305e+01 -1.449994559681405226e+00 -1.237478361973338270e+00 6.931927296542223615e+00 1.690663947179755544e+00 1.125014380896377197e+01 5.015221847360624985e-02 -2.222980589165623891e-04
4.029610949406170221e+03 1.314506570411721077e+04 9.672767510276603531e+00 -2.070499289114859494e+03 -2.064508329131934715e+03 -9.856521317495436961e+03 3.261050112672826344e+03 -6.328909780944266458e+03 -1.814803994889853129e+03 -9.587401284530745897e+02 -1.046719215024936602e+04 -2.900884825057389662e+02 1.581659961952214530e+02 6.170335067880036384e+00 2.508588113439742884e+01 5.248743439775900015e+02 1.878313635145458420e+03 -6.797797334774386400e+02 -3.707080954195008871e+03 -1.293245795945170130e+03 -1.761278808600235061e+04 0.000000000000000000e+00 -2.428156837651368551e+04 -2.439200786715685354e+03 -2.151170724596382115e+03 7.919815469776445752e+03 1.125014380896377197e+01 1.466019427250837361e+04 -4.582290932746496992e+01 5.649117005672649583e+01
2.146192513698036635e+02 -5.305314790842788852e+02 -1.371681538517395893e+01 -8.984851289946132624e+01 1.116282930550260346e+02 3.287033378810716613e+02 -1.185084998946915675e+02 -1.053375490987101983e+02 1.180163235035003488e+01 1.054909819829699025e+01 4.273558480137772904e+02 1.633882830716942536e+01 3.678441501868494612e+01 8.171719449750627362e-01 2.862082655525241215e+00 -8.103894161275860597e+00 1.740325979200890494e+00 -7.462446029956100801e+01 1.426547243143422747e+02 -1.316304433044608224e+01 2.983829369690194540e+02 0.000000000000000000e+00 5.967933195410018925e+03 4.250978056145297757e+01 4.136882243320458485e+01 -1.127085322415853952e+01 5.015221847360624985e-02 -4.582290932746496992e+01 7.253843208152149558e+00 -8.963044460046688755e+00
-3.747534218422580921e+02 1.385040024343194091e+03 3.445335371749764164e+01 1.372972171367784426e+02 -6.690706296888853331e+02 -4.475129986274299085e+02 4.180115935851272866e+02 1.355122011535405875e+02 -1.520198160283829907e+02 3.403259191160521624e+01 -1.227819854108224717e+03 -1.184326598615349013e+02 -8.589122992226343456e+01 3.181972712253950064e+00 1.309800161177615863e+01 -4.559179909745899550e+01 -2.242331894478810739e+02 2.268137225967241761e+02 -2.935015082177920362e+02 -2.405186107485207572e+02 -2.649024063538470841e+02 0.000000000000000000e+00 -1.887741243396125356e+04 -1.615928564460500922e+02 -2.392176588560478478e+02 -6.800906186535391029e+00 -2.222980589165623891e-04 5.649117005672649583e+01 -8.963044460046688755e+00 1.488755670707320746e+02
