2.328961110654726144e+04 -8.364264646168530453e+04 -2.316678837054799715e+03 -6.018315539287542379e+03 1.687330913112041526e+04 5.323706932048402814e+04 -2.095024947941969731e+04 -1.145089034004881614e+04 4.814087088340182163e+03 3.086431654215818526e+03 8.218595965270909073e+04 3.326793941270242158e+03 7.143552419142662984e+03 -1.181548478914482132e+02 -5.029982788052376463e+02 -1.576200866885393452e+03 1.344348095230284343e+03 -3.073387212596804147e+03 7.443986888354436815e+03 -1.402385746383108653e+03 -2.441011407603075440e+03 6.449892590652137733e+04 0.000000000000000000e+00 9.573547390310575720e+05 6.139452378030094224e+03 8.487644570708012907e+03 -9.361566281085761148e+03 -2.691687385097351282e+00 -1.921874884645700877e+04 1.249451158130393878e+03 -1.488696934925418191e+03
8.060663875606932152e+02 -3.326491509464409773e+03 -9.265306239680137423e+01 -1.927425139183770284e+02 9.612441634060219258e+02 1.790476230498868972e+03 -9.426830748643398010e+02 -3.492623520245420536e+02 3.064633760125373669e+02 6.769897262799547377e+01 3.326793941270242158e+03 2.245204801973298174e+02 2.790857606367565609e+02 4.887453245396938151e+00 1.752371023198467270e+01 -3.156008609107926244e+00 -5.014019756137357575e+01 -1.314994024184560715e+02 2.772008509638832265e+02 4.919719793833871080e+01 8.140428516885901900e+01 2.227906074187855211e+03 0.000000000000000000e+00 4.247029538138511998e+04 2.311993592422511199e+02 4.351903344442265507e+02 -3.105996667536326186e+02 -8.591477911683352564e-02 -6.944281495971439426e+02 5.930559147455916502e+01 -1.663847962809469436e+02
2.671938743689443527e+03 -7.280609792333689256e+03 -2.274962389237809077e+02 -7.308603688355236727e+02 1.418476717494101877e+03 4.608779404794455331e+03 -1.775968912981646099e+03 -1.760263745779123610e+03 2.368142726877200346e+02 2.334091823674990565e+02 7.143552419142662984e+03 2.790857606367565609e+02 7.479426065744949028e+02 2.984635683347450108e+00 8.701329376409493221e+00 -1.383654380620167217e+02 4.753499095183645884e-01 -3.260267762988888762e+02 6.512497715313701292e+02 -5.532757420474737842e+00 -4.352903570707803738e+02 5.059109461289821411e+03 0.000000000000000000e+00 9.256149534242838854e+04 5.143266147377657944e+02 6.384784994283877495e+02 -2.460168878337983074e+02 7.991402099486487609e-01 -7.287192679853833397e+02 1.155233709849309918e+02 -1.042774360666470699e+02
7.548406297278571486e+00 1.203580165466958931e+02 -1.007429518719967332e+00 -1.487027191629564093e+00 -2.540860010548172809e+01 -7.257436820163003688e+01 -9.077341038019609343e+00 -7.423566851974110037e+00 3.362040307126460625e+00 1.214479448209768009e+01 -1.181548478914482132e+02 4.887453245396938151e+00 2.984635683347450108e+00 4.382693274194748767e+01 1.727646331297226538e+02 1.882097259450027815e+00 -4.008486674240661074e+00 -1.906935337672649666e+00 -1.041321765365397845e+01 4.046382562459571730e+00 5.514030334728513338e+00 1.286246875067884048e+02 0.000000000000000000e+00 -1.697751986360057572e+03 5.064003823159211048e-01 4.357936387176335913e+00 3.687984865722162553e+00 3.742098550503498988e-02 7.586120367169598033e+00 8.857403039322055971e-01 3.851702722651843658e+00
1.884376235707694036e+01 5.116964837864454125e+02 -2.986992245541056690e+00 -2.937205108108321916e+00 -1.078322206709482458e+02 -3.077110426293090200e+02 -2.674113830803559111e+01 -2.312571757034682918e+01 1.231202400052961110e+01 6.068868764610360955e+01 -5.029982788052376463e+02 1.752371023198467270e+01 8.701329376409493221e+00 1.727646331297226538e+02 7.856852997750786471e+02 8.267701259220309851e+00 -2.063921259688242671e+01 -6.062330177427554645e+00 -4.438449002798353860e+01 2.082251745530121667e+01 2.383271941337611821e+01 6.249642163832414781e+02 0.000000000000000000e+00 -7.348360645705873139e+03 -8.889689191485365960e-01 1.215298882365782518e+01 1.142234895189205623e+01 1.692754751724932782e-01 2.519995243076007441e+01 2.926002372135790619e+00 1.602743232628556314e+01
-4.130419891331690110e+02 1.634586014807829997e+03 4.188262249462042064e+01 1.080119550367714965e+02 -1.171480381170473208e+02 -1.295797211460881272e+03 3.663804003047435458e+02 1.452751648095291443e+02 -3.861214583308510129e+01 -1.138366029411564568e+02 -1.576200866885393452e+03 -3.156008609107926244e+00 -1.383654380620167217e+02 1.882097259450027815e+00 8.267701259220309851e+00 8.346283263781769790e+01 -1.217266097535665352e+02 4.375123210691251785e+01 -1.612593707031733743e+02 1.240928695784789966e+02 1.673189986016872695e+02 -1.706433692612441064e+03 0.000000000000000000e+00 -1.366500958981084295e+04 -1.515301259147647954e+02 -1.399563173115547272e+02 3.333063521554825570e+02 2.275098930044818779e-01 6.047714740813742083e+02 -1.694945533144909788e+01 -5.472494173161833686e+01
-4.193883028775438788e+02 -1.450374475311797141e+03 -2.643641542054865123e+00 1.493264452653909302e+02 -1.069733637997720308e+02 1.506970768145716420e+03 -3.266262287225808905e+02 7.999332277297620521e+02 1.549314044097661451e+02 2.024130400032230455e+02 1.344348095230284343e+03 -5.014019756137357575e+01 4.753499095183645884e-01 -4.008486674240661074e+00 -2.063921259688242671e+01 -1.217266097535665352e+02 4.516335696316539838e+02 4.409468073323071025e+01 1.585587207439477311e+02 -4.559546015377009667e+02 -8.519749254528994697e+01 2.736861085593581720e+03 0.000000000000000000e+00 -5.153246987537554560e+03 2.143482644235974988e+02 2.195306920552532404e+02 -1.050389288026710801e+03 -1.360236899388479026e+00 -1.963492399375719742e+03 -8.577025047993249718e-01 1.425820213830955083e+02
-1.466722694247507661e+03 3.117178878561043348e+03 1.095029020407888964e+02 4.162674856652481594e+02 -6.763294528564724715e+02 -1.882587130766524069e+03 7.687298033253390486e+02 1.063186351990068488e+03 -8.073795802705274127e+01 -6.688853128596088027e+01 -3.073387212596804147e+03 -1.314994024184560715e+02 -3.260267762988888762e+02 -1.906935337672649666e+00 -6.062330177427554645e+00 4.375123210691251785e+01 4.409468073323071025e+01 1.677818496853620616e+02 -2.741110974786464567e+02 -4.235718645270156202e+01 1.888939640673985707e+02 -1.784560336260037275e+03 0.000000000000000000e+00 -4.219392180527836172e+04 -1.923317543124677798e+02 -2.297980487596687738e+02 -1.842324062750722247e+00 -4.656858077113090189e-01 1.552945285809410336e+02 -5.516598185717514014e+01 7.192605486826103345e+01
2.115083905649603366e+03 -7.593267545104395140e+03 -2.094811226519204013e+02 -5.483677010628880453e+02 1.444824613108389258e+03 4.932861502323285094e+03 -1.876411956811427217e+03 -1.036181853831988292e+03 4.057352463465015262e+02 2.999556736209039514e+02 7.443986888354436815e+03 2.772008509638832265e+02 6.512497715313701292e+02 -1.041321765365397845e+01 -4.438449002798353860e+01 -1.612593707031733743e+02 1.585587207439477311e+02 -2.741110974786464567e+02 6.817176888161875468e+02 -1.643059485737833256e+02 -2.772553332658619070e+02 6.008662689334437346e+03 0.000000000000000000e+00 8.540103580526092264e+04 5.669753365481300307e+02 7.526383408545272005e+02 -8.784253994407355322e+02 -2.560420068090471513e-01 -1.785042366569693741e+03 1.105543223854921706e+02 -1.010474364290322171e+02
4.046644542621519918e+02 1.510262216000584658e+03 4.219678585046203523e+00 -1.455716583256011631e+02 1.001866737825641849e+02 -1.551654891687867803e+03 3.408001506159866949e+02 -7.947262634902876925e+02 -1.569525896323914935e+02 -2.060011388835781929e+02 -1.402385746383108653e+03 4.919719793833871080e+01 -5.532757420474737842e+00 4.046382562459571730e+00 2.082251745530121667e+01 1.240928695784789966e+02 -4.559546015377009667e+02 -4.235718645270156202e+01 -1.643059485737833256e+02 4.603578531250273613e+02 9.036759482454021963e+01 -2.795773203308228403e+03 0.000000000000000000e+00 4.613103862743106220e+03 -2.198200103104841219e+02 -2.251879121158427495e+02 1.061373094339573072e+03 1.366781704163728461e+00 1.985061469695774804e+03 1.311358079365800566e-01 -1.438535279118055143e+02
-2.192479827942791417e+03 2.608145945911429862e+03 1.326248384845305566e+02 6.620734897535550090e+02 1.125757324967245694e+02 -2.239250120349644476e+03 3.925708838751811527e+02 1.943489513810187873e+03 4.837562463580819667e+02 -1.409479183565335063e+02 -2.441011407603075440e+03 8.140428516885901900e+01 -4.352903570707803738e+02 5.514030334728513338e+00 2.383271941337611821e+01 1.673189986016872695e+02 -8.519749254528994697e+01 1.888939640673985707e+02 -2.772553332658619070e+02 9.036759482454021963e+01 9.833440004397888288e+02 -1.700410964621831454e+03 0.000000000000000000e+00 -3.783743003043685167e+04 -2.041581651851519439e+02 1.010413639781824315e+02 -5.567447298084106251e+02 -1.656987964341464892e+00 -8.959765719702196520e+02 -3.901730529827356264e+01 -2.280642860521300861e+02
1.184658198504917527e+04 -6.601357513546090922e+04 -1.587531367826869655e+03 -2.654866053620843559e+03 1.144387480741572108e+04 4.475245184204976977e+04 -1.659661777303935742e+04 -1.808296495438509965e+03 4.510522093658210906e+03 3.433256420793328743e+03 6.449892590652137733e+04 2.227906074187855211e+03 5.059109461289821411e+03 1.286246875067884048e+02 6.249642163832414781e+02 -1.706433692612441064e+03 2.736861085593581720e+03 -1.784560336260037275e+03 6.008662689334437346e+03 -2.795773203308228403e+03 -1.700410964621831454e+03 6.243856754390594142e+04 0.000000000000000000e+00 6.526731785577945411e+05 5.492894688983308697e+03 7.539871783348653480e+03 -1.207282168170967270e+04 -8.774458980832340771e+00 -2.265592299198130786e+04 8.653220389190574906e+02 -4.396213302493849255e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.957802911379615551e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.332524641107473872e+05 -9.737130709336705040e+05 -2.958316988605259758e+04 -8.963741394750289328e+04 2.101703442614638479e+05 5.944246130871291971e+05 -2.402921058562906401e+05 -2.092367825945254590e+05 4.311515039423633425e+04 2.783911411460059026e+04 9.573547390310575720e+05 4.247029538138511998e+04 9.256149534242838854e+04 -1.697751986360057572e+03 -7.348360645705873139e+03 -1.366500958981084295e+04 -5.153246987537554560e+03 -4.219392180527836172e+04 8.540103580526092264e+04 4.613103862743106220e+03 -3.783743003043685167e+04 6.526731785577945411e+05 0.000000000000000000e+00 1.257761226713340171e+07 6.516354195878236351e+04 8.940981616260191367e+04 -4.442996699863927643e+04 7.189251261203794741e+01 -1.074061857841180317e+05 1.571123981500627451e+04 -2.303629384149083853e+04
1.333845893759810224e+03 -6.254130317331405422e+03 -1.598965405457130657e+02 -3.182296834154650469e+02 1.155553755549238076e+03 4.142455937424260810e+03 -1.597517641632370214e+03 -4.027747717642940302e+02 3.955014969385520658e+02 2.854451061834633379e+02 6.139452378030094224e+03 2.311993592422511199e+02 5.143266147377657944e+02 5.064003823159211048e-01 -8.889689191485365960e-01 -1.515301259147647954e+02 2.143482644235974988e+02 -1.923317543124677798e+02 5.669753365481300307e+02 -2.198200103104841219e+02 -2.041581651851519439e+02 5.492894688983308697e+03 0.000000000000000000e+00 6.516354195878236351e+04 5.294913998157380775e+02 7.152567490923640889e+02 -9.851787900740544046e+02 -5.917117381465490933e-01 -1.931430335479600672e+03 8.711736162343876799e+01 -5.765318164210972185e+01
1.151295259917455041e+03 -8.574416406551337786e+03 -1.953667141521256951e+02 -2.123547186718907938e+02 1.947125889066547870e+03 5.313831088753619952e+03 -2.344004809622784705e+03 1.386505549890164559e+02 8.147024452480385435e+02 3.536400131458511282e+02 8.487644570708012907e+03 4.351903344442265507e+02 6.384784994283877495e+02 4.357936387176335913e+00 1.215298882365782518e+01 -1.399563173115547272e+02 2.195306920552532404e+02 -2.297980487596687738e+02 7.526383408545272005e+02 -2.251879121158427495e+02 1.010413639781824315e+02 7.539871783348653480e+03 0.000000000000000000e+00 8.940981616260191367e+04 7.152567490923640889e+02 1.198219549369467813e+03 -1.595239812961153802e+03 -1.345625395085587206e+00 -3.072639476919203389e+03 1.230989737666074291e+02 -2.249986759673750782e+02
1.066788347526416374e+03 9.506527582532497036e+03 1.169598382713948723e+02 -5.027771745619668309e+02 -1.626797099514602451e+03 -6.878063285317825830e+03 2.684499996254399321e+03 -3.125185724496612238e+03 -1.424492760275321189e+03 -7.095681536785532444e+02 -9.361566281085761148e+03 -3.105996667536326186e+02 -2.460168878337983074e+02 3.687984865722162553e+00 1.142234895189205623e+01 3.333063521554825570e+02 -1.050389288026710801e+03 -1.842324062750722247e+00 -8.784253994407355322e+02 1.061373094339573072e+03 -5.567447298084106251e+02 -1.207282168170967270e+04 0.000000000000000000e+00 -4.442996699863927643e+04 -9.851787900740544046e+02 -1.595239812961153802e+03 4.501152412637743510e+03 6.051232403603998833e+00 8.000200335545626331e+03 -9.043962304700664845e+01 4.902712337683927757e+01
5.330452109294978591e+00 2.604154118549689922e+00 -1.688632512059038415e-01 -1.749599833939829763e+00 -4.776141122476006973e-01 -2.548814071242035517e+00 1.251598925927078332e+00 -6.950454168706047930e+00 -1.796838751454761018e+00 -5.702243725539767327e-01 -2.691687385097351282e+00 -8.591477911683352564e-02 7.991402099486487609e-01 3.742098550503498988e-02 1.692754751724932782e-01 2.275098930044818779e-01 -1.360236899388479026e+00 -4.656858077113090189e-01 -2.560420068090471513e-01 1.366781704163728461e+00 -1.656987964341464892e+00 -8.774458980832340771e+00 0.000000000000000000e+00 7.189251261203794741e+01 -5.917117381465490933e-01 -1.345625395085587206e+00 6.051232403603998833e+00 1.687813635231482312e+00 1.028110158087091897e+01 3.514608584781193229e-02 2.786339821199845454e-02
5.384002669532011396e+02 1.945610659536781895e+04 2.981800821817353722e+02 -4.957770988171579347e+02 -3.564682802648309007e+03 -1.370816970818228765e+04 5.484497439212174868e+03 -4.551981219046036131e+03 -2.669734902563961441e+03 -1.268202002155576338e+03 -1.921874884645700877e+04 -6.944281495971439426e+02 -7.287192679853833397e+02 7.586120367169598033e+00 2.519995243076007441e+01 6.047714740813742083e+02 -1.963492399375719742e+03 1.552945285809410336e+02 -1.785042366569693741e+03 1.985061469695774804e+03 -8.959765719702196520e+02 -2.265592299198130786e+04 0.000000000000000000e+00 -1.074061857841180317e+05 -1.931430335479600672e+03 -3.072639476919203389e+03 8.000200335545626331e+03 1.028110158087091897e+01 1.569054580857661131e+04 -2.110765136814733012e+02 1.652977463043824855e+02
4.315039548409165491e+02 -1.263887395618488654e+03 -3.915198947755348513e+01 -1.151405197531450568e+02 2.871471939936116655e+02 7.620719559554570424e+02 -3.268894362039467865e+02 -2.551101052732252299e+02 6.704050087646163547e+01 3.566135533926977530e+01 1.249451158130393878e+03 5.930559147455916502e+01 1.155233709849309918e+02 8.857403039322055971e-01 2.926002372135790619e+00 -1.694945533144909788e+01 -8.577025047993249718e-01 -5.516598185717514014e+01 1.105543223854921706e+02 1.311358079365800566e-01 -3.901730529827356264e+01 8.653220389190574906e+02 0.000000000000000000e+00 1.571123981500627451e+04 8.711736162343876799e+01 1.230989737666074291e+02 -9.043962304700664845e+01 3.514608584781193229e-02 -2.110765136814733012e+02 2.278287646434869274e+01 -3.335405023945966008e+01
-3.708967813898840404e+02 1.441992602770920257e+03 4.139263335953194911e+01 8.712157137876161528e+01 -6.774560794907724812e+02 -4.745605577202253471e+02 4.675883404520110389e+02 1.869808042698981581e+02 -2.336227291085619981e+02 3.300642471613515738e+01 -1.488696934925418191e+03 -1.663847962809469436e+02 -1.042774360666470841e+02 3.851702722651843658e+00 1.602743232628556314e+01 -5.472494173161832975e+01 1.425820213830955083e+02 7.192605486826101924e+01 -1.010474364290321887e+02 -1.438535279118054859e+02 -2.280642860521300577e+02 -4.396213302493848119e+02 0.000000000000000000e+00 -2.303629384149083853e+04 -5.765318164210971474e+01 -2.249986759673751067e+02 4.902712337683927046e+01 2.786339821199845107e-02 1.652977463043824855e+02 -3.335405023945966008e+01 1.864233576205486997e+02
