4.107725296031575226e+02 -1.790775576659667649e+03 -1.310462807580750848e+02 6.043221443823672416e+02 8.722414880075672272e+02 -5.435697760252955959e+02 -1.289199956916454255e+02 1.389551680776727380e+02 1.234212058932001455e+01 1.556439034293810209e+03 9.618760699705536865e+01 1.045656809446638107e+02 3.904753970905305849e+00 1.408661889235871634e+01 1.061755870805684765e+01 1.053758285560789432e+02 -1.287400165026329546e+02 3.968041720298650148e+02 1.300360204990195996e+02 9.325503828841492577e+02 0.000000000000000000e+00 2.176129894825596784e+04 2.009388776460741042e+02 2.532013435023265515e+02 -1.183509440170118694e+02 -4.962838752200444958e-02 -2.777776463871538795e+02 1.221782084776199007e+01 -1.037774093435196221e+02
1.489859819308250735e+03 -3.393074179134398037e+03 -5.377750337502209277e+02 7.579763960816433155e+02 2.022818533737904772e+03 -8.613595200766945936e+02 -9.628601149308090044e+02 6.510021030935760677e+01 4.938840886304194555e+01 2.830113392165470941e+03 1.045656809446638107e+02 2.627148075821500584e+02 5.031901398877137943e+00 1.761900865008146866e+01 -4.068397151011105706e+01 9.458678115314100410e+01 -2.905983219256203824e+02 8.169601152909281154e+02 -8.116644791556960570e+01 1.681983019651284167e+03 0.000000000000000000e+00 4.362898925393071113e+04 2.556247127275513833e+02 2.768021014426932993e+02 1.536729019713135642e+02 6.928122143658799192e-01 7.458156912810807171e+01 3.137845884463077795e+01 -7.698669080146800070e+01
2.133964388420757885e+01 9.912691972182120992e+01 -7.023387905236069706e+00 -2.184816181786385059e+01 -5.913643941561626605e+01 -1.858976928940667861e+01 -1.386475892388991404e+01 3.449111027406841501e+00 1.224739988524074619e+01 -8.282248242754880607e+01 3.904753970905305849e+00 5.031901398877137943e+00 4.427333660987597597e+01 1.733698130197315379e+02 1.687800363092553768e+00 1.951639858911825343e+00 -6.034213663672899131e+00 -2.326541179575209739e+01 2.473037527509305278e+00 1.514275324154708358e+02 0.000000000000000000e+00 -1.264136638349984423e+03 3.545055517816957380e+00 7.317727421858918113e+00 3.077258235332329228e+00 3.989608635680212678e-02 5.954470140382015941e+00 6.407944487447816417e-01 3.381628247931386611e+00
7.332446293894847145e+01 4.313279412852962764e+02 -2.397896503681187497e+01 -9.384009586768577549e+01 -2.582606809939782693e+02 -6.225910087377335600e+01 -5.120257534213598660e+01 1.230296802526913602e+01 5.949900071378870337e+01 -3.605251466444258881e+02 1.408661889235871634e+01 1.761900865008146866e+01 1.733698130197315379e+02 7.837790856627169660e+02 7.794382741308471196e+00 1.274829803573417486e+01 -2.128567301720532967e+01 -1.018645479677931860e+02 1.046376489133731802e+01 7.057529614226142485e+02 0.000000000000000000e+00 -5.551051612067039969e+03 9.873078566165222725e+00 2.272211947900761686e+01 1.165420431190857897e+01 1.809142384949617988e-01 2.396405903444307839e+01 2.197037092281475257e+00 1.392657189909190762e+01
-1.709144596502120805e+02 1.065007562741300035e+03 5.909042717919595589e+01 -9.381950394605851784e+00 -9.237773119742151948e+02 2.013048795020561101e+02 -3.756889558230306392e+01 -2.772847363901335171e+01 -7.709551454496713063e+01 -8.272942066528756868e+02 1.061755870805684765e+01 -4.068397151011105706e+01 1.687800363092553768e+00 7.794382741308471196e+00 6.741340952110435580e+01 1.429414121932379373e+02 2.021886256579562513e+01 -2.988992266500931123e+02 8.158176305126862360e+01 -1.203253564322915054e+03 0.000000000000000000e+00 -6.522992501125318086e+03 -1.075207544403595818e+02 -6.566752202232309799e+01 3.144914275803745909e+02 3.088860386915556200e-01 5.302034223624764309e+02 -8.635491572358764856e+00 -4.452343806296632067e+01
8.955758183307102627e+02 4.309507931796017033e+02 -3.373452550651010142e+02 5.883361293570443422e+02 -1.143907848145874141e+03 -8.868249264109306296e+01 -1.065921271357245132e+03 -3.543172319364608569e+01 -1.964606363174701471e+02 -1.425841720611555559e+02 1.053758285560789432e+02 9.458678115314100410e+01 1.951639858911825343e+00 1.274829803573417486e+01 1.429414121932379373e+02 6.595124771476289425e+02 -1.948914030256992476e+02 -2.315502399381614680e+02 2.107838574841478874e+02 -2.465843930123668088e+03 0.000000000000000000e+00 1.791921001094096937e+04 -1.511430157787330018e+02 -8.074811662564723491e+00 1.113694438188380673e+03 1.456350272439476123e+00 1.902585613264102676e+03 -2.196247147990918247e+00 -2.161150215240191130e+02
-2.177999522340610383e+03 3.725040130452155154e+03 8.009645645853106544e+02 -9.625927627233915018e+02 -2.063795479299457384e+03 9.918183995796491672e+02 1.521017457751687061e+03 -5.291724201163791008e+01 -5.216218172978248191e+00 -3.150438788754039251e+03 -1.287400165026329546e+02 -2.905983219256203824e+02 -6.034213663672899131e+00 -2.128567301720532967e+01 2.021886256579562513e+01 -1.948914030256992476e+02 3.954072442584522946e+02 -8.741326553876413072e+02 6.534781498708193226e+01 -1.213420726821836297e+03 0.000000000000000000e+00 -5.093675506238455273e+04 -2.351684964614554190e+02 -2.489786243702457114e+02 -3.141806041930114475e+02 -8.894103014618269798e-01 -2.786071141316328408e+02 -3.729581896323561097e+01 1.259273108010719966e+02
4.005127948290373752e+03 -1.529658980497576522e+04 -1.377255649297960417e+03 3.061164955468583685e+03 9.794739456228066047e+03 -3.768322779157995683e+03 -1.423507629625583832e+03 6.943925885817750441e+02 4.516490453172006596e+02 1.265892626419867884e+04 3.968041720298650148e+02 8.169601152909281154e+02 -2.326541179575209739e+01 -1.018645479677931860e+02 -2.988992266500931123e+02 -2.315502399381614680e+02 -8.741326553876413072e+02 3.744607999325736273e+03 3.077335096151709237e+01 1.068669406125350361e+04 0.000000000000000000e+00 1.576119188194197777e+05 1.463454672792326619e+03 1.421066807465389275e+03 -1.753268601818799425e+03 -9.659690620224886670e-01 -3.463823640640316171e+03 1.179391345856386266e+02 -2.578352957495617943e+02
-1.129202577182389405e+03 -6.020178751741751739e+02 4.579105523196587342e+02 7.388728934183133106e+02 -1.974487946727939232e+02 -3.665661988970548464e+02 1.186042885359629508e+03 4.224223302806976221e+02 -2.179526800235110073e+01 6.899317159684137550e+02 1.300360204990195996e+02 -8.116644791556960570e+01 2.473037527509305278e+00 1.046376489133731802e+01 8.158176305126862360e+01 2.107838574841478874e+02 6.534781498708193226e+01 3.077335096151709237e+01 6.888420066375670103e+02 5.578842703989035954e+02 0.000000000000000000e+00 5.541128095974971757e+02 2.630136290348117427e+02 3.620768327587366571e+02 -7.386517203194532613e+02 -1.478303132993768587e+00 -1.233276838048213904e+03 -1.585870423191248868e+01 -2.266340637923433690e+02
2.853806339523760471e+03 -4.251499057818487199e+04 -5.978538471329806043e+02 6.991891969735223029e+03 2.950706866746162996e+04 -1.030857325699464127e+04 4.344857910605640427e+03 2.795426292945910518e+03 2.130952486646100169e+03 3.470943537556285446e+04 9.325503828841492577e+02 1.681983019651284167e+03 1.514275324154708358e+02 7.057529614226142485e+02 -1.203253564322915054e+03 -2.465843930123668088e+03 -1.213420726821836297e+03 1.068669406125350361e+04 5.578842703989035954e+02 4.169588523287550925e+04 0.000000000000000000e+00 3.464916812540597748e+05 5.041952953114830052e+03 4.790224677531725320e+03 -1.028635962797325737e+04 -1.049831253397530517e+01 -1.785026692969035867e+04 2.806668272242952753e+02 -2.493945794079868961e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.957802911379615551e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.452231386431126739e+05 -6.648698566686755512e+05 -8.690647051140289113e+04 1.586205734138083644e+05 3.890550777888629236e+05 -1.693490315398558741e+05 -1.394565173541278054e+05 2.239149813194066519e+04 1.034858979967370396e+04 5.567559401543766726e+05 2.176129894825596784e+04 4.362898925393071113e+04 -1.264136638349984423e+03 -5.551051612067039969e+03 -6.522992501125318086e+03 1.791921001094096937e+04 -5.093675506238455273e+04 1.576119188194197777e+05 5.541128095974971757e+02 3.464916812540597748e+05 0.000000000000000000e+00 8.220769489702711813e+06 5.426626304943372088e+04 5.866840623460339702e+04 -6.027313053915582714e+03 6.310153125562468546e+01 -3.328671934028241230e+04 5.521948586726910435e+03 -1.924706948218238540e+04
5.417337805902999435e+02 -6.057557076951061390e+03 -1.316278644570742813e+02 1.378673434076586773e+03 3.779826590262951413e+03 -1.614964915480778245e+03 4.796558787840767195e+02 4.766101912012912294e+02 2.124455233903943849e+02 5.075486025386154324e+03 2.009388776460741042e+02 2.556247127275513833e+02 3.545055517816957380e+00 9.873078566165222725e+00 -1.075207544403595818e+02 -1.511430157787330018e+02 -2.351684964614554190e+02 1.463454672792326619e+03 2.630136290348117427e+02 5.041952953114830052e+03 0.000000000000000000e+00 5.426626304943372088e+04 7.588727216036006666e+02 7.825475456266287893e+02 -1.308535426903099733e+03 -1.418786281955875195e+00 -2.387873098454266255e+03 3.828271611343728864e+01 -1.476355091524931140e+02
3.581555992700679667e+02 -6.046765522020152275e+03 -5.240459343210839904e+01 1.600862191561805730e+03 3.510276501838565764e+03 -1.703639721270800464e+03 5.916110326028239115e+02 5.214660162258677474e+02 1.783736751676175913e+02 5.130015777925350449e+03 2.532013435023265515e+02 2.768021014426932993e+02 7.317727421858918113e+00 2.272211947900761686e+01 -6.566752202232309799e+01 -8.074811662564723491e+00 -2.489786243702457114e+02 1.421066807465389275e+03 3.620768327587366571e+02 4.790224677531725320e+03 0.000000000000000000e+00 5.866840623460339702e+04 7.825475456266287893e+02 9.102760466037645983e+02 -1.163575148710292297e+03 -1.221662465249222729e+00 -2.113793269283764857e+03 3.541876278168004433e+01 -2.154942758654287616e+02
2.991181734272018730e+03 6.763847184729740547e+03 -1.240422333503717937e+03 -9.510877511991228630e+02 -5.259907442461178107e+03 1.720078604559475252e+03 -4.430496600024725922e+03 -1.065663888649722367e+03 -5.782397066234354952e+02 -5.527250240214853875e+03 -1.183509440170118694e+02 1.536729019713135642e+02 3.077258235332329228e+00 1.165420431190857897e+01 3.144914275803745909e+02 1.113694438188380673e+03 -3.141806041930114475e+02 -1.753268601818799425e+03 -7.386517203194532613e+02 -1.028635962797325737e+04 0.000000000000000000e+00 -6.027313053915582714e+03 -1.308535426903099733e+03 -1.163575148710292297e+03 4.783679941957295341e+03 6.952226090460754016e+00 7.900100144165737220e+03 -1.525038543114897038e+01 -4.398272674884988298e+00
6.649582954904852627e+00 3.593614113297226353e+00 -2.626373918800976703e+00 -4.538961887890345936e-01 -3.386969205213783418e+00 1.059121713178548863e+00 -7.793204494021390261e+00 -1.511793654761967920e+00 -6.254703206069142096e-01 -2.990362694910130070e+00 -4.962838752200444958e-02 6.928122143658799192e-01 3.989608635680212678e-02 1.809142384949617988e-01 3.088860386915556200e-01 1.456350272439476123e+00 -8.894103014618269798e-01 -9.659690620224886670e-01 -1.478303132993768587e+00 -1.049831253397530517e+01 0.000000000000000000e+00 6.310153125562468546e+01 -1.418786281955875195e+00 -1.221662465249222729e+00 6.952226090460754016e+00 1.693644641255100503e+00 1.113728137603425239e+01 3.802982597689838484e-02 3.722419196933739096e-03
3.625750877310018495e+03 1.352693908287707927e+04 -1.557948293672758382e+03 -2.193250487397566758e+03 -1.005595852431493040e+04 3.510938474648353804e+03 -6.453784155007398113e+03 -1.867624006790558269e+03 -9.470641031231966736e+02 -1.114801983887739698e+04 -2.777776463871538795e+02 7.458156912810807171e+01 5.954470140382015941e+00 2.396405903444307839e+01 5.302034223624764309e+02 1.902585613264102676e+03 -2.786071141316328408e+02 -3.463823640640316171e+03 -1.233276838048213904e+03 -1.785026692969035867e+04 0.000000000000000000e+00 -3.328671934028241230e+04 -2.387873098454266255e+03 -2.113793269283764857e+03 7.900100144165737220e+03 1.113728137603425239e+01 1.443377287943544798e+04 -4.849875182227559378e+01 5.950666000900739760e+01
2.000820147338137929e+02 -4.786863255868899500e+02 -7.189272267293449659e+01 9.584404135737032959e+01 3.019606183167080076e+02 -1.207130030951941677e+02 -1.138093647950358616e+02 9.633411964741625866e+00 1.064831303955738484e+01 3.966351792608962796e+02 1.221782084776199007e+01 3.137845884463077795e+01 6.407944487447816417e-01 2.197037092281475257e+00 -8.635491572358764856e+00 -2.196247147990918247e+00 -3.729581896323561097e+01 1.179391345856386266e+02 -1.585870423191248868e+01 2.806668272242952753e+02 0.000000000000000000e+00 5.521948586726910435e+03 3.828271611343728864e+01 3.541876278168004433e+01 -1.525038543114897038e+01 3.802982597689838484e-02 -4.849875182227559378e+01 6.119389819143901121e+00 -6.582908248209738744e+00
-3.757296884361964544e+02 1.340132698302672907e+03 1.215503002834303032e+02 -6.509688559668085190e+02 -4.260597228838909132e+02 4.580803899317157857e+02 1.763347153793336020e+02 -1.495619451092575218e+02 3.329258517237032322e+01 -1.224718413692105514e+03 -1.037774093435196221e+02 -7.698669080146800070e+01 3.381628247931385722e+00 1.392657189909191118e+01 -4.452343806296632067e+01 -2.161150215240191415e+02 1.259273108010719966e+02 -2.578352957495616806e+02 -2.266340637923433974e+02 -2.493945794079869245e+02 0.000000000000000000e+00 -1.924706948218238540e+04 -1.476355091524931140e+02 -2.154942758654287900e+02 -4.398272674884971423e+00 3.722419196933716978e-03 5.950666000900744734e+01 -6.582908248209737856e+00 1.519595825130966773e+02
